5.70034,-12.3118,-37.7936,,-3.44711,
5.71033,-15.74,-38.3153,,-3.41166,
5.72033,-19.1292,-38.7742,,-3.3695,
5.73034,-22.4707,-39.168,,-3.31749,
5.74033,-25.7558,-39.4814,,-3.25747,
5.75034,-28.9766,-39.7635,,-3.18952,
5.76033,-32.1249,-39.9556,,-3.1134,
5.77033,-35.1928,-40.1117,,-3.02945,
5.78034,-38.1728,-40.209,,-2.93853,
5.79033,-41.057,-40.2437,,-2.83915,
5.80033,-43.8394,-40.2287,,-2.73412,
5.81034,-46.5124,-40.1655,,-2.62213,
5.82033,-49.0702,-40.0403,,-2.50481,
5.83033,-51.5043,-39.8766,,-2.37495,
5.84034,-53.8069,-39.6516,,-2.24257,
5.85033,-55.9755,-39.3737,,-2.10789,
5.86033,-58.0072,-39.0342,,-1.96773,
5.87034,-59.8939,-38.6494,,-1.81938,
5.88033,-61.6287,-38.1975,,-1.66567,
5.89034,-63.2097,-37.6821,,-1.5115,
5.90033,-64.6336,-37.1222,,-1.35103,
5.91033,-65.8956,-36.4784,,-1.18929,
5.92034,-66.9935,-35.7638,,-1.02232,
5.93033,-67.9236,-34.9577,,-0.854147,
5.94033,-68.6839,-34.071,,-0.683364,
5.95034,-69.2724,-33.0731,,-0.511094,
5.96033,-69.688,-31.9757,,-0.337132,
5.97033,-69.93,-30.7458,,-0.164138,
5.98034,-69.9977,-29.3686,,0.0120024,
5.99033,-69.8881,-27.82,,0.188226,
